h3,n_total,n_parking,severity_mean,severity_sum,n_days,peak_share,weekend_share,persistence,top_violation,area,junction,police_station,top_vehicle,lat,lon,cis_raw,CIS,class,rank,total_days
89618924217ffff,39,39,0.481025641025641,18.759999999999998,21,0.23076923076923078,0.3076923076923077,0.1390728476821192,WRONG PARKING,Adarsh Esplanade Apartment Manjunatha Layout,No Junction,HSR Layout,LGV,12.90777939783964,77.63494620460482,6.278818135506877,23.65,Sporadic,753,151
896014591b7ffff,28,28,0.5525,15.469999999999999,6,0.8928571428571429,0.07142857142857142,0.039735099337748346,WRONG PARKING,TVS Cross,No Junction,Peenya,CAR,13.027873684485304,77.51902993135819,6.275814569536424,23.65,Sporadic,752,151
8960145b4d3ffff,37,37,0.4506756756756757,16.675,18,0.4864864864864865,0.3783783783783784,0.11920529801324503,NO PARKING,Anil Kumble Chowk,BTP211 - Central Street Junction,Cubbon Park,CAR,12.976324148411338,77.60119359544353,6.247618399856811,23.6,Sporadic,754,151
89618920bc3ffff,39,39,0.498974358974359,19.46,16,0.23076923076923078,0.41025641025641024,0.10596026490066225,WRONG PARKING,Maangalya Suryodaya,No Junction,HAL Old Airport,MAXI-CAB,12.95559950785374,77.71225111590515,6.245440652063169,23.6,Sporadic,755,151
89618925b13ffff,35,35,0.438,15.33,23,0.5714285714285714,0.17142857142857143,0.152317880794702,NO PARKING,Sudama Nagar,BTP103 - Shanti Nagar TTMC,Wilson Garden,SCOOTER,12.953922122116776,77.58817906013418,6.241645033112582,23.59,Sporadic,756,151
89618921d8fffff,31,31,0.6051612903225806,18.759999999999998,16,0.2903225806451613,0.2903225806451613,0.10596026490066225,PARKING IN A MAIN ROAD,Sobha Rose Apartment,No Junction,Whitefield,CAR,12.965084514984829,77.74797455597923,6.227951292458876,23.57,Sporadic,757,151
89618924e67ffff,33,33,0.4878787878787878,16.099999999999998,18,0.5454545454545454,0.2727272727272727,0.11920529801324503,NO PARKING,Shamanna Garden,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,CAR,12.9026217039189,77.58611422394796,6.211246237206501,23.54,Sporadic,758,151
8961892e047ffff,50,50,0.4935,24.675,2,0.04,0.96,0.013245033112582781,WRONG PARKING,Singayyanapalya,No Junction,Mahadevapura,SCOOTER,12.999522588602515,77.69312161464892,6.200713112582781,23.52,Sporadic,759,151
8960145b577ffff,37,37,0.49851351351351353,18.445,24,0.1891891891891892,0.4864864864864865,0.15894039735099338,WRONG PARKING,Magadi Road Area,BTP074 - Leprosy Hospital Junction,Magadi Road,SCOOTER,12.975378061684143,77.5644718628851,6.173644173975299,23.48,Sporadic,760,151
8961892288bffff,34,34,0.5501470588235293,18.705,21,0.20588235294117646,0.5,0.1390728476821192,WRONG PARKING,Dommansandra Circle,No Junction,No Police Station,CAR,12.883747016004198,77.75379753178363,6.170391118036618,23.47,Sporadic,761,151
89618925d1bffff,43,43,0.4427906976744186,19.04,15,0.2558139534883721,0.3953488372093023,0.09933774834437085,NO PARKING,Gurappanapalya Junction,BTP128 - Gorappanapalya Junction,Mico Layout,SCOOTER,12.919670208743652,77.60084130008632,6.145934883720931,23.43,Sporadic,762,151
8961892ddbbffff,33,33,0.56,18.48,15,0.30303030303030304,0.3939393939393939,0.09933774834437085,PARKING IN A MAIN ROAD,Shirdi Sai Rathan Layout,No Junction,Hennuru,CAR,13.069232748126616,77.62865095768304,6.125584105960265,23.4,Sporadic,763,151
8961892cc1bffff,56,56,0.43374999999999997,24.29,5,0.0,0.0,0.033112582781456956,NO PARKING,Sri Muthu Mariyamma Circle,No Junction,K.G. Halli,CAR,13.031834612895974,77.62380248024556,6.119149668874172,23.39,Sporadic,764,151
89618925b27ffff,44,44,0.4311363636363636,18.97,21,0.13636363636363635,0.2727272727272727,0.1390728476821192,NO PARKING,Chandra Shekhar Bharati Layout,BTP106 - VV Puram College,V.V.Puram (C.Pet),CAR,12.95503872899199,77.5743590553384,6.002788681517158,23.19,Sporadic,765,151
89618921d1bffff,28,28,0.5774999999999999,16.169999999999998,14,0.5357142857142857,0.25,0.09271523178807947,PARKING IN A MAIN ROAD,HBK Layout,No Junction,Whitefield,CAR,12.971498134972906,77.74929143062626,5.999268874172185,23.18,Sporadic,766,151
896189242d7ffff,36,36,0.42972222222222217,15.469999999999999,5,0.8055555555555556,0.8055555555555556,0.033112582781456956,NO PARKING,HSR Layout,No Junction,HSR Layout,CAR,12.907746202913701,77.64337349054165,5.9901570272259015,23.17,Sporadic,767,151
8961892e44bffff,35,35,0.476,16.66,10,0.5428571428571428,0.37142857142857144,0.06622516556291391,WRONG PARKING,Godrej Air Nxt,No Junction,Mahadevapura,CAR,12.98875249474168,77.713424499149,5.986377748344371,23.16,Sporadic,768,151
8960145b507ffff,36,36,0.49874999999999997,17.955,8,0.4166666666666667,0.05555555555555555,0.052980132450331126,WRONG PARKING,SBI Flats Binnyston Gardens,BTP074 - Leprosy Hospital Junction,Magadi Road,LGV,12.970028860774471,77.5661872356037,5.943778807947019,23.09,Sporadic,769,151
8961892e993ffff,42,42,0.44,18.48,19,0.19047619047619047,0.5,0.12582781456953643,NO PARKING,HM Gladiolus,No Junction,Halasur,CAR,12.976266153356367,77.6180463329245,5.941806622516557,23.09,Sporadic,770,151
8960145b6d3ffff,38,38,0.49000000000000005,18.62,8,0.34210526315789475,0.0,0.052980132450331126,WRONG PARKING,Byadarahalli,No Junction,R.T. Nagar,CAR,12.998755971347862,77.60578490874384,5.924132450331126,23.06,Sporadic,771,151
8960145912bffff,38,38,0.47526315789473683,18.06,18,0.23684210526315788,0.18421052631578946,0.11920529801324503,WRONG PARKING,Krishna Gowda Layout,No Junction,Chikkabanavara,HGV,13.041769490748708,77.51625315881579,5.9161765074938995,23.04,Sporadic,772,151
89618925bb7ffff,39,39,0.4415384615384615,17.22,8,0.48717948717948717,0.5641025641025641,0.052980132450331126,NO PARKING,Teachers College Circle,BTP185 - RV Teachers College,Basavanagudi,CAR,12.945396954323638,77.58081559392635,5.910182373917473,23.03,Sporadic,774,151
896189243dbffff,32,32,0.44187499999999996,14.139999999999999,13,0.8125,0.53125,0.08609271523178808,NO PARKING,Bommanahalli,No Junction,Madiwala,SCOOTER,12.90460732110776,77.62586358134249,5.907429801324503,23.03,Sporadic,773,151
896189258cfffff,30,30,0.5226666666666666,15.68,14,0.5666666666666667,0.3333333333333333,0.09271523178807947,NO PARKING,Adugodi,BTP133 - Adugodi Junction,Adugodi,SCOOTER,12.943160543533148,77.60845874666745,5.905925651214128,23.02,Sporadic,775,151
8960145b03bffff,34,34,0.4694117647058823,15.959999999999999,10,0.5882352941176471,0.5588235294117647,0.06622516556291391,NO PARKING,Bhashyam Nagar,No Junction,Sheshadripuram,CAR,12.994601909806104,77.56840329066829,5.862237943124269,22.95,Sporadic,776,151
89601459453ffff,31,31,0.47419354838709676,14.7,21,0.5483870967741935,0.22580645161290322,0.1390728476821192,NO PARKING,Padmasri CK Venkata Ramaiah Road,No Junction,Sadashivanagar,CAR,13.03627926779997,77.56849914857037,5.822845545823542,22.88,Sporadic,777,151
89618921d87ffff,29,29,0.5377931034482759,15.596,22,0.41379310344827586,0.41379310344827586,0.1456953642384106,WRONG PARKING,Carmel Heights,No Junction,Whitefield,CAR,12.961877713849724,77.74731614643899,5.81927753368349,22.87,Sporadic,778,151
8961892e41bffff,36,36,0.6066666666666667,21.84,7,0.05555555555555555,0.0,0.046357615894039736,PARKING IN A MAIN ROAD,Le Terrace,No Junction,Mahadevapura,SCOOTER,12.97913379571537,77.7114510130798,5.813714790286976,22.86,Sporadic,779,151
8961892eebbffff,35,35,0.646,22.61,7,0.0,0.05714285714285714,0.046357615894039736,PARKING IN A MAIN ROAD,High Court Staff Quarters Complex,No Junction,Banaswadi,CAR,12.99432024286539,77.65267279542101,5.803732450331126,22.85,Sporadic,780,151
8960145a6bbffff,31,31,0.5035483870967742,15.61,5,0.7096774193548387,0.6774193548387096,0.033112582781456956,WRONG PARKING,Mount Joy Extension,No Junction,Basavanagudi,SCOOTER,12.94225148803638,77.56331648845052,5.793007391582994,22.83,Sporadic,781,151
8961892e96bffff,39,39,0.47025641025641024,18.34,21,0.1282051282051282,0.41025641025641024,0.1390728476821192,WRONG PARKING,Prestige Deja Vu,No Junction,Pulikeshinagar(F.Town),CAR,12.99661028066661,77.60815648623937,5.774499575479709,22.8,Sporadic,782,151
896189258d7ffff,41,41,0.4660975609756097,19.11,13,0.17073170731707318,0.4878048780487805,0.08609271523178808,WRONG PARKING,Vaishnavi Silicon Terraces,BTP136 - Hosur-Tavarkere Road Junction,Adugodi,SCOOTER,12.937809155145697,77.6101740248907,5.768127087707963,22.78,Sporadic,783,151
896014592b3ffff,38,38,0.4236842105263157,16.099999999999998,21,0.34210526315789475,0.3157894736842105,0.1390728476821192,NO PARKING,Kanshiram Nagar,No Junction,Jalahalli,CAR,13.058777450680077,77.54781537975045,5.735169048448936,22.73,Sporadic,784,151
8961892ce8bffff,54,54,0.42,22.68,4,0.018518518518518517,0.18518518518518517,0.026490066225165563,NO PARKING,Aswath Nagar Circle,No Junction,Hennuru,MOTOR CYCLE,13.048918234688225,77.63011336768403,5.729356291390729,22.72,Sporadic,785,151
896189258c7ffff,38,38,0.4476315789473684,17.009999999999998,25,0.18421052631578946,0.34210526315789475,0.16556291390728478,NO PARKING,ML Colony,BTP133 - Adugodi Junction,Adugodi,CAR,12.939955866970383,77.60780286016352,5.722095224817009,22.7,Sporadic,786,151
89618925b77ffff,45,45,0.49,22.05,8,0.0,0.35555555555555557,0.052980132450331126,WRONG PARKING,Kalasipalyam New Extension,BTP167 - JC Road Junction,City Market,PASSENGER AUTO,12.960359804804776,77.58106658359864,5.712556291390729,22.69,Sporadic,787,151
8961892ee93ffff,35,35,0.42799999999999994,14.979999999999999,12,0.6285714285714286,0.2,0.07947019867549669,NO PARKING,Sattva Kings Domain,No Junction,Banaswadi,CAR,12.99108514188053,77.66044719037534,5.709916821192052,22.68,Sporadic,789,151
89601459e37ffff,41,41,0.4524390243902439,18.55,12,0.21951219512195122,0.24390243902439024,0.07947019867549669,NO PARKING,Nagasandra,No Junction,Chikkabanavara,SCOOTER,13.050362949639998,77.49835465051707,5.711877887255693,22.68,Sporadic,788,151
89618924653ffff,34,34,0.48588235294117643,16.52,13,0.4117647058823529,0.3235294117647059,0.08609271523178808,WRONG PARKING,Madduramma Junction,No Junction,Bellandur,SCOOTER,12.901267959251003,77.65891700347152,5.7057389949357225,22.67,Sporadic,790,151
8960145a653ffff,47,47,0.428936170212766,20.16,13,0.06382978723404255,0.23404255319148937,0.08609271523178808,NO PARKING,Chandra Shekhar Bharati Layout,BTP106 - VV Puram College,V.V.Puram (C.Pet),CAR,12.953980305342835,77.57133319514705,5.695704213047767,22.66,Sporadic,791,151
89618927327ffff,30,30,0.48533333333333334,14.56,24,0.4666666666666667,0.26666666666666666,0.15894039735099338,WRONG PARKING,Madduramma Junction,No Junction,Bellandur,SCOOTER,12.9023250830673,77.66194562363812,5.673835938189845,22.62,Sporadic,792,151
8960145b613ffff,46,46,0.49,22.54,3,0.021739130434782608,0.0,0.019867549668874173,WRONG PARKING,Jayamahal Extension,No Junction,R.T. Nagar,CAR,12.998783643731102,77.59735868643256,5.651549668874171,22.58,Sporadic,793,151
8960145b467ffff,28,28,0.4775,13.37,10,0.8928571428571429,0.7142857142857143,0.06622516556291391,WRONG PARKING,Trilite Junction,BTP053 - Three Let Junction,High ground,PASSENGER AUTO,12.984935033785295,77.58328412713915,5.627290066225165,22.53,Sporadic,794,151
8960145a3b3ffff,27,27,0.6377777777777778,17.22,11,0.3333333333333333,0.2222222222222222,0.0728476821192053,PARKING IN A MAIN ROAD,Sri Rajkumar Circle,BTP098 - Nayandahalli Junction,Byatarayanapura,LORRY/GOODS VEHICLE,12.94665555710841,77.5248994523543,5.603152317880794,22.49,Sporadic,795,151
8960145a20fffff,34,34,0.4488235294117647,15.26,20,0.4117647058823529,0.5,0.13245033112582782,NO PARKING,Binny Layout,No Junction,Magadi Road,SCOOTER,12.965821620952326,77.54566474953899,5.595135177249707,22.48,Sporadic,796,151
89601459b23ffff,39,39,0.4917948717948718,19.18,12,0.1282051282051282,0.4358974358974359,0.07947019867549669,WRONG PARKING,Nadaprabhu Kempegowda Circle,No Junction,No Police Station,CAR,13.061136133732214,77.46125840500828,5.592261368653422,22.47,Sporadic,797,151
896014596d7ffff,33,33,0.49636363636363634,16.38,14,0.36363636363636365,0.21212121212121213,0.09271523178807947,WRONG PARKING,Maruthi Nagar,No Junction,Kodigehalli,CAR,13.050154949248766,77.57414761785559,5.563480313064419,22.42,Sporadic,798,151
896014595d3ffff,34,34,0.5599999999999999,19.04,17,0.058823529411764705,0.5882352941176471,0.11258278145695365,PARKING IN A MAIN ROAD,Aparna Elina,No Junction,Yeshwanthpura,CAR,13.021369627952605,77.5514029686136,5.550749668874172,22.4,Sporadic,799,151
896189246b3ffff,28,28,0.48999999999999994,13.719999999999999,1,1.0,1.0,0.006622516556291391,WRONG PARKING,Old Prabhu Layout,No Junction,Electronic City,SCOOTER,12.886332082904321,77.65023391915818,5.542516556291391,22.38,Sporadic,800,151
8961892dda3ffff,43,43,0.4265116279069767,18.34,9,0.23255813953488372,0.13953488372093023,0.059602649006622516,NO PARKING,Corona Apartments,No Junction,Hennuru,SCOOTER,13.0681728789578,77.62562194199982,5.538550069305406,22.37,Sporadic,801,151
8960145a66fffff,26,26,0.6407692307692308,16.66,8,0.4230769230769231,0.2692307692307692,0.052980132450331126,PARKING IN A MAIN ROAD,Kaniyar Colony,BTP091 - Sirsi Circle,Chamarajpet,CAR,12.958299791419194,77.55817077178229,5.533530310748854,22.36,Sporadic,802,151
89618921d4bffff,29,29,0.5213793103448275,15.12,17,0.4482758620689655,0.6896551724137931,0.11258278145695365,NO PARKING,Happy Valley,No Junction,Whitefield,CAR,12.981118608929515,77.75126688152226,5.509218360356246,22.32,Sporadic,804,151
89601459533ffff,34,34,0.5002941176470588,17.009999999999998,23,0.14705882352941177,0.29411764705882354,0.152317880794702,WRONG PARKING,Macksons Industrial Estate,No Junction,Rajajinagar,LGV,13.021419029855922,77.53456038569811,5.5068135566809495,22.32,Sporadic,803,151
89618925ad7ffff,37,37,0.5410810810810811,20.02,7,0.10810810810810811,0.05405405405405406,0.046357615894039736,WRONG PARKING,Karnataka Police Quarters,BTP142 - Lower Agram Road Junction,Ashok Nagar,CAR,12.960242296968868,77.61476588125205,5.509280400930733,22.32,Sporadic,805,151
8961892db7bffff,41,41,0.4951219512195122,20.3,11,0.024390243902439025,0.7317073170731707,0.0728476821192053,WRONG PARKING,Krishna Shelton,No Junction,Yelahanka,CAR,13.121639452189962,77.61689104815053,5.492246809885318,22.29,Sporadic,806,151
89601458463ffff,28,28,0.5025000000000001,14.07,22,0.5,0.2857142857142857,0.1456953642384106,WRONG PARKING,Kempaiah Estate,No Junction,Kamakshipalya,CAR,12.986181649027934,77.5273592675209,5.4863682119205315,22.28,Sporadic,807,151
8960145b0afffff,32,32,0.42874999999999996,13.719999999999999,11,0.75,0.40625,0.0728476821192053,NO PARKING,Sunrise Circle,No Junction,Sheshadripuram,PASSENGER AUTO,12.988193936425981,77.56709274088962,5.478913907284769,22.26,Sporadic,808,151
8961892db67ffff,41,41,0.49,20.09,10,0.04878048780487805,0.6341463414634146,0.06622516556291391,WRONG PARKING,Sattva Horizon,No Junction,Yelahanka,MAXI-CAB,13.119517977955587,77.61083299013272,5.472943046357616,22.25,Sporadic,809,151
89618925a2fffff,34,34,0.48176470588235293,16.38,20,0.23529411764705882,0.17647058823529413,0.13245033112582782,NO PARKING,Richmond Circle,BTP100 - Richmond Circle,Ashok Nagar,CAR,12.965652135727328,77.59619926018163,5.451406934164394,22.21,Sporadic,810,151
8961892db63ffff,40,40,0.5005,20.02,11,0.025,0.45,0.0728476821192053,WRONG PARKING,Nitesh Central Park,No Junction,Yelahanka,MAXI-CAB,13.12057871566732,77.61386195722216,5.418658278145695,22.15,Sporadic,811,151
896014598dbffff,25,25,0.5895999999999999,14.739999999999998,11,0.56,0.52,0.0728476821192053,PARKING IN A MAIN ROAD,Nagasandra,No Junction,Chikkabanavara,SCOOTER,13.04716012572664,77.49770049375356,5.389178278145696,22.1,Sporadic,812,151
8961892e8b7ffff,23,23,0.601086956521739,13.825,8,0.7391304347826086,0.6956521739130435,0.052980132450331126,PARKING IN A MAIN ROAD,Laxmana Layout,No Junction,Halasur,CAR,12.982646590538808,77.62778650452105,5.346568960552835,22.02,Sporadic,813,151
8961892e0dbffff,33,33,0.5112121212121212,16.87,8,0.3333333333333333,0.696969696969697,0.052980132450331126,WRONG PARKING,Brigade Summit,No Junction,Mahadevapura,CAR,12.994138066742732,77.70327265867313,5.341794260485652,22.01,Sporadic,814,151
8960145b237ffff,34,34,0.49,16.66,15,0.23529411764705882,0.47058823529411764,0.09933774834437085,WRONG PARKING,Sri Maramma Temple Circle,No Junction,Malleshwaram,CAR,13.012766632726953,77.56930902145554,5.314845033112583,21.96,Sporadic,815,151
8961892487bffff,33,33,0.46518181818181814,15.350999999999999,20,0.30303030303030304,0.2727272727272727,0.13245033112582782,NO PARKING,Narasamma Layout,No Junction,K.S. Layout,SCOOTER,12.89733394768908,77.57098653087314,5.30837148705599,21.95,Sporadic,816,151
8961892490fffff,32,32,0.44406249999999997,14.209999999999999,13,0.5625,0.46875,0.08609271523178808,NO PARKING,Nadaprabhu Kempegowda Circle,No Junction,Thalagattapura,CAR,12.883523423553802,77.54850351671624,5.294871854304636,21.92,Sporadic,817,151
896014514d3ffff,29,29,0.5020689655172413,14.559999999999999,10,0.5517241379310345,0.5862068965517241,0.06622516556291391,WRONG PARKING,Paramount Gardens,No Junction,Thalagattapura,CAR,12.87179735026293,77.54049157248997,5.2545008449417665,21.84,Sporadic,818,151
8960145a12fffff,24,24,0.587125,14.091,14,0.5416666666666666,0.125,0.09271523178807947,PARKING IN A MAIN ROAD,Navami Landmark,No Junction,Jnanabharathi,CAR,12.936014902496513,77.51149615932333,5.243220662251655,21.82,Sporadic,819,151
8960145b0cfffff,31,31,0.4403225806451613,13.65,12,0.6451612903225806,0.41935483870967744,0.07947019867549669,NO PARKING,DN Ramaiah Layout,No Junction,Sheshadripuram,CAR,12.99563399408002,77.5798531227976,5.243512924588763,21.82,Sporadic,820,151
8960145a0cfffff,33,33,0.5759090909090909,19.005,10,0.06060606060606061,0.18181818181818182,0.06622516556291391,PARKING IN A MAIN ROAD,Muneshwara Block,No Junction,Banashankari,SCOOTER,12.943367557205445,77.54950078446713,5.216897290788682,21.77,Sporadic,821,151
8961892512fffff,34,34,0.4591176470588235,15.61,20,0.23529411764705882,0.2647058823529412,0.13245033112582782,NO PARKING,Maharaja Junction,No Junction,Adugodi,CAR,12.935599778128815,77.62939787951096,5.195144215037009,21.73,Sporadic,822,151
89618921a83ffff,39,39,0.42538461538461536,16.59,13,0.23076923076923078,0.358974358974359,0.08609271523178808,NO PARKING,Pioneer Moonstone,No Junction,Mahadevapura,MOTOR CYCLE,13.00783164546451,77.75956886200628,5.1874386143657665,21.72,Sporadic,823,151
8960145a347ffff,28,28,0.4825,13.51,6,0.75,0.75,0.039735099337748346,WRONG PARKING,KPA Block,No Junction,Byatarayanapura,SCOOTER,12.962672518919257,77.52817177238462,5.153483443708609,21.65,Sporadic,824,151
89618925c1bffff,36,36,0.48416666666666663,17.43,23,0.0,0.3888888888888889,0.152317880794702,WRONG PARKING,Koramangala Water Tank Junction,No Junction,Madiwala,CAR,12.927074311657892,77.62203030021935,5.138964238410596,21.62,Sporadic,825,151
8960145857bffff,23,23,0.6184347826086957,14.224,14,0.4782608695652174,0.43478260869565216,0.09271523178807947,PARKING IN A MAIN ROAD,Nagarbhavi BDA Shopping Complex,No Junction,Jnanabharathi,CAR,12.979826646073928,77.50921471578887,5.1283397178232075,21.6,Sporadic,826,151
8960169046fffff,32,32,0.44625,14.28,12,0.5,0.09375,0.07947019867549669,NO PARKING,Arisinakunte,No Junction,Devanahalli Airport,CAR,13.197304601114366,77.70556119729233,5.114320529801326,21.57,Sporadic,828,151
896014591d3ffff,32,32,0.45718749999999997,14.629999999999999,11,0.46875,0.21875,0.0728476821192053,NO PARKING,Brigade Rubix,No Junction,Jalahalli,CAR,13.036376359225473,77.53480906050612,5.112022350993377,21.57,Sporadic,827,151
